CENSE
05/22/2025 06:09:02,98.62,2.978,4.22
05/22/2025 06:39:02,98.63,2.978,4.22
05/22/2025 07:09:05,98.63,2.978,4.21
05/22/2025 07:39:05,98.61,2.978,4.23
05/22/2025 08:09:07,98.61,2.978,4.22
05/22/2025 08:39:10,98.61,2.978,4.22
05/22/2025 09:09:10,98.6,2.978,4.22
05/22/2025 09:39:12,98.58,2.978,4.22
05/22/2025 10:09:13,98.57,2.978,4.23
05/22/2025 10:39:15,98.55,2.977,4.21
05/22/2025 11:09:16,98.53,2.977,4.22
05/22/2025 11:39:19,98.52,2.977,4.21
05/22/2025 12:09:20,98.43,2.975,4.23
05/22/2025 12:39:23,98.41,2.975,4.22
05/22/2025 13:09:26,98.41,2.975,4.23
05/22/2025 13:39:26,98.4,2.975,4.22
05/22/2025 14:09:29,98.4,2.975,4.22
05/22/2025 14:39:30,98.37,2.974,4.22
05/22/2025 15:09:33,98.4,2.975,4.21
05/22/2025 15:39:34,98.37,2.974,4.22
05/22/2025 16:09:37,98.34,2.974,4.22
05/22/2025 16:39:38,98.35,2.974,4.21
05/22/2025 17:09:41,98.36,2.974,4.23
05/22/2025 17:39:44,98.36,2.974,4.22
05/22/2025 18:09:44,98.37,2.974,4.23
05/22/2025 18:39:47,98.39,2.975,4.22
05/22/2025 19:09:48,98.39,2.975,4.23
05/22/2025 19:39:50,98.4,2.975,4.21
05/22/2025 20:09:51,98.45,2.976,4.21
05/22/2025 20:39:53,98.46,2.976,4.22
05/22/2025 21:09:54,98.46,2.976,4.21
05/22/2025 21:39:56,98.47,2.976,4.21
05/22/2025 22:10:00,98.44,2.976,4.2
05/22/2025 22:40:00,98.45,2.976,4.22
05/22/2025 23:10:02,98.45,2.976,4.22
05/22/2025 23:40:02,98.45,2.976,4.21
05/23/2025 00:10:05,98.46,2.976,4.22
05/23/2025 00:40:05,98.46,2.976,4.21
05/23/2025 01:10:07,98.5,2.977,4.21
05/23/2025 01:40:08,98.5,2.976,4.21
05/23/2025 02:10:10,98.51,2.977,4.21
05/23/2025 02:40:13,98.52,2.977,4.2
05/23/2025 03:10:13,98.51,2.977,4.22
05/23/2025 03:40:15,98.52,2.977,4.22
05/23/2025 04:10:16,98.52,2.977,4.22
05/23/2025 04:40:18,98.52,2.977,4.22
05/23/2025 05:10:18,98.52,2.977,4.2
05/23/2025 05:40:21,98.53,2.977,4.22
05/23/2025 06:10:21,98.52,2.977,4.21
05/23/2025 06:40:23,98.53,2.977,4.22
05/23/2025 07:10:26,98.53,2.977,4.21
05/23/2025 07:40:26,98.52,2.977,4.2
05/23/2025 08:10:28,98.52,2.977,4.21
05/23/2025 08:40:29,98.52,2.977,4.2
05/23/2025 09:10:31,98.51,2.977,4.21
05/23/2025 09:40:31,98.51,2.977,4.21
05/23/2025 10:10:34,98.49,2.976,4.22
